PRIMOVIST,2026-10-31
PRIORIX,2029-03-31
PRIORIX TETRA,2029-08-31
PRISTIQ,2028-07-31
PRIVINA,2028-02-29
PRIVYMTRA,2031-02-28
PROAZITAX,2026-10-31
PROCIMAX,2027-12-31
PROCORALAN,2027-01-31
PROCORDIS HCTZ,2026-05-31
PROCTO-GLYVENOL,2026-06-30
PROCTOCAPS,2026-03-31
PROCTYL,2028-06-30
PRODUTO TESTE 21.08,2028-08-31
PROEXTY,2031-07-31
PROFENID,2026-08-31
PROFERGAN,2026-06-30
PROFLAM,2027-11-30
PROFLOX,2028-02-29
PROFLOX D,2027-02-28
PROFOLEN,2025-11-30
PROGABA,2026-09-30
PROGRAF,2029-12-31
PROHAIR,2029-12-31
PROHANCE,2026-03-31
PROINFLAC,2031-03-31
PROLASTIN-C,2028-07-31
PROLEPTOL,2025-05-31
PROLIA,2029-03-31
PROLOPA,2026-08-31
PROMANGIOL,2026-06-30
PROMENSIL,2025-06-30
PROMERGAN,2029-03-31
PROMESTRIENO,2025-07-31
PROMETAZOL,2027-10-31
PROMIM,2025-10-31
PROMIXIN,2026-03-31
PROMPT,2027-05-31
PRONASTERON,2026-07-31
PRONAZOL,2029-06-30
PRONTOMID,2024-04-30
PROPALOL,2028-04-30
PROPARK,2025-12-31
PROPECIA,2028-04-30
PROPESS,2025-03-31
PROPILRACIL,2027-05-31
"PROPIONATO DE CLOBETASOL 0,5MG/G",2025-08-31
PROPIOSOL,2025-06-30
PROPOTIL,2026-03-31
PROPOVAN,2029-12-31
PROPRAMED,2026-06-30
PROPRANOLOL,2027-03-31
PROPRANOLOM,2029-07-31
PROQUAD,2028-05-31
PROSCAR,2022-09-30
PROSIGNE,2028-03-31
PROSOLIN,2027-03-31
PROSTAFLUX,2029-12-31
PROSTAT-HPB,2028-01-31
PROSTATAL,2029-03-31
PROSTATEMED,2025-02-28
PROSTAVASIN,2029-03-31
PROSTEM,2029-10-31
PROSTMAN,2026-08-31
PROSTOKOS,2026-06-30
PROTAMINA,2029-05-31
PROTANOL,2025-10-31
PROTEFIGAN SM,2029-03-31
PROTO-ITECAN,2029-07-31
PROTOPIC,2026-06-30
PROTOVIT PLUS,2025-11-30
PROTTON,2025-01-31
PROVERA,2027-10-31
PROVICTA D,2030-03-31
PROVIRON,2029-10-31
PROXACIN,2026-05-31
PROZAC,2028-05-31
PRURI-GRAN,2027-03-31
PRYLTEC,2028-04-30
PRYMOX,2029-02-28
PRYSMA,2028-07-31
PRÉ-FOLIC,2026-04-30
PRÓS-HP,2025-01-31
PSOREX,2026-06-30
PTZOL,2030-03-31
PUL-TEC,2029-10-31
PULMED,2030-04-30
PULMICORT,2026-06-30
PULMOFLUX,2026-05-31
PULMONARE,2029-10-31
PULMOVIC,2026-09-30
PULMOZYME,2030-08-31
PULNAR,2029-09-30
PUREGON,2026-11-30
PURINETHOL,2028-02-29
PURISOLE SM,2025-12-31
PYLORIPAC,2029-03-31
PYLORIPAC RETRAT,2029-06-30
PYLORITRAT,2027-06-30
PYR-PAM,2025-02-28
PYRIDIUM,2026-06-30
PÉROLA,2025-08-31
PÍLULAS DE ERVA DE BICHO COMPOSTA IMESCARD,2025-01-31
QARZIBA,2024-04-30
QLAIRA,2029-12-31
QTERN,2029-10-31
QUADRIBETA,2025-10-31
QUADRIDERM,2029-03-31
QUADRILON,2026-02-28
QUADRINEO,2028-02-29
QUADRITOP,2029-02-28
QUATRIN,2027-08-31
QUEIMALIVE,2025-07-31
QUENZOR,2029-12-31
QUEPSIA LP,2025-11-30
QUERA,2030-05-31
QUERA LP,2027-03-31
QUEROPAX,2027-03-31
QUET,2026-10-31
QUET XR,2025-03-31
QUETIBUX,2028-08-31
QUETIEL,2022-06-30
QUETIFREN,2026-03-31
QUETIPIN,2025-12-31
QUETIPIN LP,2028-05-31
QUETROS,2026-07-31
QUICARD,2028-09-30
QUINACRIS,2029-06-30
QUINOFLOX,2025-05-31
QUINOFORM,2026-01-31
RABEPRAZOL SODICO,2028-06-30
RABINEFIL,2026-06-30
RACECADOTRILA,2025-05-31
RADIOGLIC,2030-06-30
RADIONAF,2029-02-28
RAMELTEONA,2031-08-31
RANELATO DE ESTRÔNCIO,2027-06-30
RANIDIN,2028-11-30
RANITIDIL,2029-03-31
RAPAMUNE,2025-04-30
RAPILAX,2029-05-31
RAPITRAM,2027-07-31
RARIJA,2029-03-31
RASILEZ,2022-07-31
RAZAPINA,2029-02-28
RAZYS,2030-10-31
REACTINE,2029-11-30
REBETOL,2029-04-30
REBIF,2026-08-31
RECALM,2028-01-31
RECALPLEX,2027-07-31
RECAPSER,2028-07-31
RECOMBIVAX® HB,2028-03-31
RECONTER,2026-02-28
RECORMON,2026-09-30
RECZIL,2029-03-31
REDATIM,2026-09-30
REDOXON,2026-05-31
REDOXON TRIPLA AÇÃO CR,2030-02-28
REDOXON ZINCO,2026-01-31
REDTIBIN,2027-03-31
REDUCLIM,2026-10-31
REDUCOFEN,2026-09-30
REFIRMYM,2030-03-31
REFORGAN,2029-06-30
REFORTRIX,2026-04-30
REFORTRIX IPV,2026-01-31
REFRESH,2022-03-31
REFRESH GEL,2028-04-30
REGENCEL,2026-08-31
REGIOCIT,2029-12-31
REGRAIR,2030-02-28
REGRESSA,2027-12-31
REGULADOR XAVIER  N°1,2025-08-31
REGULADOR XAVIER N. 2,2025-08-31
REHIDRAT,2025-11-30
REHIDRAZOL,2027-12-31
REKOVELLE,2027-10-31
RELAFLEX,2028-02-29
RELAPAX,2027-07-31
RELAXMED,2027-06-30
RELENZA,2027-10-31
RELESTAT,2029-08-31
RELIEV,2028-08-31
RELVAR ELLIPTA,2029-02-28
REMERON,2025-12-31
REMICADE,2027-05-31
REMIFAS,2025-10-31
REMILEV,2025-11-30
REMINYL,2025-11-30
REMIS,2025-11-30
REMISTESI,2024-03-31
REMOTIV,2025-05-31
REMSIMA,2030-04-30
RENALAPRIL,2028-12-31
RENAPRIL,2025-09-30
RENFLEXIS,2028-07-31
RENITEC,2029-12-31
RENOPRIL,2029-07-31
RENOVI B,2031-03-31
RENOVI B PLUS,2031-08-31
REPARIL,2025-01-31
REPAROSONO,2030-06-30
REPATHA,2026-04-30
REPOFLOR,2029-04-30
REPOPIL 35,2026-10-31
RESFEC,2029-08-31
RESFEDRYL,2029-07-31
RESFENOL THERMUS,2026-03-31
RESFRILIV,2026-12-31
RESFRIOL,2028-12-31
RESFRYNEO DUO,2028-11-30
RESIST,2029-12-31
RESMINOLIV,2026-02-28
RESOLOR,2027-05-31
RESPHY,2029-07-31
RESPIDON,2028-01-31
RESPIRATUS,2028-02-29
RESPLIX,2027-04-30
RESTASIS,2028-12-31
RESTITUE,2029-06-30
RESTIVA,2026-11-30
RETEMIC,2025-12-31
RETTAN,2029-05-31
REUMAKI,2031-03-31
REUMALIV,2028-05-31
REUMAMED,2025-02-28
REUMIAN,2027-02-28
REUMOTEC,2025-10-31
REUPLAQ,2030-08-31
REUQUINOL,2027-08-31
REVANGE,2027-11-30
REVATIO,2025-07-31
REVECTINA,2029-03-31
REVERT,2030-10-31
REVIA,2026-08-31
REVLIMID,2027-12-31
REVOC,2025-08-31
REVOLADE,2025-05-31
REXPECONE,2027-04-30
REXULTI,2030-04-30
REYATAZ,2028-09-30
RHALUNID,2028-10-31
RHESONATIV,2025-11-30
RHOPHYLAC,2030-01-31
RIBAVIRIN,2025-02-28
RIBAVIRINA,2028-11-30
RIBOMUSTIN,2026-12-31
RIFALDIN,2026-07-31
RIFAMICINA,2029-03-31
RIFAMPICINA,2029-11-30
RIFASAN,2026-09-30
RIFOTRAT,2025-10-31
RILAN,2029-06-30
RILOTOL,2022-09-30
RINGER COM LACTÁTO DE SÓDIO,2026-01-31
RINIDAL,2025-10-31
RINIDON,2025-11-30
RINO-LASTIN,2025-04-30
RINOFLUIMUCIL,2025-06-30
RINOSORO SIC,2025-11-30
RINVOQ,2030-02-28
RIOPAN,2027-09-30
RIOPAN PLUS,2027-03-31
RIPOSO,2028-07-31
RIPOSO SL,2030-03-31
RISCARD,2026-04-30
RISEDRONEL,2028-07-31
RISEDROSS,2028-02-29
RISONATO,2029-10-31
RISPALUM,2027-09-30
RISPERAC,2027-12-31
RISPERDAL,2029-03-31
RISPERIDON,2027-03-31
RISS,2028-05-31
RITALINA,2029-10-31
RITAPEELS,2030-02-28
RITMONEURAN RTM,2029-10-31
RITMONORM,2029-03-31
RITOP,2027-02-28
RIVALON,2021-10-31
RIVASTELON,2026-06-30
RIVASTGMINA,2031-07-31
RIVAXA,2031-09-30
RIVOTRIL,2026-08-31
RIXANTIL,2028-10-31
RIXIMYO,2029-04-30
RIZI,2029-05-31
RIZI-M,2029-05-31
ROACUTAN,2027-10-31
ROCEFIN,2029-05-31
ROCKY,2026-09-30
ROCKY LP,2028-08-31
ROCURON,2027-06-30
ROFERON A,2028-03-31
ROHYDORM,2029-09-30
ROHYPNOL,2025-03-31
ROMUFY,2031-08-31
ROPI,2029-03-31
ROPI® BOLSA,2031-03-31
ROPOLIVY,2029-12-31
ROSA®,2030-07-31
ROSTATIN,2021-10-31
ROSUCOR,2025-05-31
ROSULIB,2025-09-30
ROSUVAST,2026-06-30
ROTARIX,2030-07-31
ROTATEQ,2028-04-30
ROTEAS,2029-05-31
ROTRETIN,2026-02-28
ROUSUVASTATINA CÁLCICA,2029-07-31
ROVAMICINA,2025-10-31
ROVELAN,2026-01-31
ROVICID,2027-12-31
ROX,2030-06-30
ROXETIN XR,2030-03-31
ROXFLAN,2025-08-31
ROZEREM,2027-05-31
ROZEX,2025-08-31
ROZUBINE,2029-10-31
RPHKARDIA,2029-08-31
RPHLIMPHA,2023-12-31
RPHNEFRO,2030-08-31
RPHOSTEO,2028-10-31
RPHRENO,2023-10-31
RUBENTI,2026-04-30
RUBIA,2029-07-31
RUBIDEX,2027-08-31
RUBIDOX,2026-12-31
RUBOREN,2028-12-31
RUBROMICIN,2028-08-31
RUDITE,2030-04-30
RUSOVAS,2026-10-31
RUVA,2030-06-30
RUVASCOR,2029-08-31
RUXIENCE,2030-05-31
RYBELSUS,2030-10-31
RYBREVANT,2024-09-30
RYDAPT,2028-04-30
RYFLUNA,2030-03-31
RYTMISE,2030-11-30
SABINE,2030-06-30
SABOFEN,2025-04-30
SACFER,2030-09-30
SACIETTE,2027-07-31
SADOL,2025-03-31
SAFLUTAN,2026-06-30
SAH-TEC,2024-10-31
SAIZEN,2028-07-31
SALAZOPRIN,2025-12-31
SALDER S,2023-03-31
SALICETIL,2029-05-31
SALIPIRIN,2023-11-30
SALONPAS,2025-02-28
SALONPAS ADESIVO,2029-04-30
SALONPAS PAIN RELIEF PATCH,2025-03-31
SALVOTUX,2028-12-31
SAMAR-IPEN,2023-03-31
SAMILE,2029-02-28
SANASAR,2029-10-31
SANDIMMUN/SANDIMMUN NEORAL,2029-10-31
SANDOGLOBULINA,2029-10-31
SANDOSTATIN,2025-08-31
SANDRENA,2028-04-30
SANILIN,2025-08-31
SANPRONOL,2029-06-30
SANPROST,2025-11-30
SANTIAZEPAM,2028-05-31
SANTIDOR,2025-01-31
SANTIPLEX B,2026-08-31
SANTROPINA,2040-01-31
SANVAPRESS,2026-01-31
SANY D,2025-11-30
SANY D 800,2025-10-31
SANY D CAPS,2030-03-31
SARCLISA,2031-03-31
SAXAGLIPTINA + DAPAGLIFLOZINA,2031-08-31
SAXENDA,2026-02-28
SAYA CONTROL,2031-08-31
SAYANA,2028-02-29
SCAFLOGIN,2027-07-31
SCALID,2027-07-31
SCOLYDRIN,2031-05-31
SEACALCIT,2028-02-29
SEAKALM,2029-10-31
SEASONIQUE,2029-04-30
SECDAZOL,2025-12-31
SECFAR,2027-05-31
SECNIHEXAL,2026-04-30
SECNIMAX,2026-04-30
SECOTEX,2027-05-31
SECRELISE,2030-11-30
SECTIL,2028-12-31
SEDADOR,2028-01-31
SEDALEX,2027-03-31
SEDALIVE,2025-09-30
SEDAMED,2028-08-31
SEDAVAN,2028-01-31
SEDOL,2029-12-31
SEEBRI,2029-12-31
SEKI,2027-02-28
SELE-VITA,2028-08-31
SELENE,2026-06-30
SELENOZ,2027-11-30
SELETIV,2029-06-30
SELIMAX PULSO,2026-07-31
SELOKEN,2026-07-31
SELOPRESS,2025-01-31
SELOZOK,2026-11-30
SELOZOK FIX,2026-10-31
SENAN,2028-06-30
SENARETI,2025-07-31
SENE HERBARIUM,2028-07-31
SENEBEN,2029-03-31
SENEFLORA,2027-04-30
SENES,2025-09-30
SENNALAX,2025-11-30
SENNE BRASTERÁPICA,2030-12-31
SENSITRAM,2025-07-31
SENUSLAX,2025-09-30
SEPTAM BD,2028-09-30
SEPTMYC,2030-08-31
SEPURIN,2029-07-31
SERED,2027-10-31
SERENATA,2027-05-31
SERENUS,2027-12-31
SERETIDE,2029-06-30
SEREVENT,2027-10-31
SERMION,2025-03-31
SEROQUEL,2026-03-31
SERTRALIN,2026-03-31
SETH,2025-12-31
SEV,2029-05-31
SEVCLOT,2029-08-31
SEVOCRIS,2026-02-28
SEVONESS,2026-04-30
SEVORANE,2025-02-28
SFINGE,2030-09-30
SHINGRIX,2031-08-31
SIBLIMA,2027-09-30
SIBUCTIL,2025-12-31
SIBUS,2027-09-30
SIDELG,2028-09-30
SIFROL,2028-06-30
SIGMA CLAV,2027-04-30
SIGMACALCIDOL,2026-11-30
SIGMALIV,2028-09-30
SIGMASPORIN MICRORAL,2027-05-31
SIGMATRIOL,2029-07-31
SIGRAN,2026-11-30
SIILIF,2025-02-28
SILARYM,2029-11-30
SILGLÓS,2026-08-31
SILIMALON,2027-08-31
SILIMALON 140,2029-08-31
SILLY,2031-04-30
SILUSGEL,2026-06-30
SIMBILEX,2027-04-30
SIMBRINZA,2027-01-31
SIMECO PLUS,2028-09-30
SIMLIP,2031-01-31
SIMMI,2029-10-31
SIMPONI,2027-12-31
SIMULECT,2028-04-30
SINAVEL,2027-05-31
SINCAST,2026-12-31
SINCRO XR,2031-04-30
SINERGEN,2025-05-31
SINGULAIR,2028-04-30
SINSTIPHAR,2025-12-31
SINTAFLAT,2022-04-30
SINTOCALMY,2027-03-31
SINTOMATIC,2027-07-31
SINUDORON,2026-07-31
SINUMED,2025-01-31
SINUSTRAT,2022-03-31
SINUSTRAT VASOCONSTRICTOR,2029-10-31
SINVASCOR,2026-03-31
SINVASMAX,2027-01-31
SINVASTACOR,2025-10-31
SINVASTAMED,2027-06-30
SINVASTON,2026-11-30
SINVATROX,2026-11-30
SINVATROX EZE,2027-03-31
SINVAX,2028-03-31
SINZETAB,2030-07-31
SIRDALUD,2025-03-31
SIRTURO,2029-02-28
SISSY,2026-12-31
SKINCAINE,2031-08-31
SKYRIZI,2029-05-31
SLENFIG,2027-08-31
SLINDA,2031-05-31
SMOFKABIVEN,2029-07-31
SMOFKABIVEN LIVRE DE ELETRÓLITOS,2027-10-31
SNOUSE,2028-06-30
SOANZA XR,2031-03-31
SOCIAN,2025-01-31
SODIX,2028-03-31
SOF D,2029-03-31
SOFTALM,2028-04-30
SOFTDERM,2028-05-31
SOFTEZ,2028-07-31
SOL-CART B,2027-05-31
SOLARDRIL,2026-09-30
SOLETRE,2026-02-28
SOLIRIS,2027-03-31
SOLLEVARE,2025-06-30
SOLLIEVO,2026-04-30
SOLOMIA,2030-09-30
SOLU-CORTEF,2025-08-31
SOLU-MEDROL,2029-11-30
SOLUCAO DE GLICERINA,2029-05-31
SOLUCAO DE GLICOSE,2027-09-30
SOLUCAO DE MANITOL EQUIPLEX,2029-05-31
SOLUCAO FISIOLOGICA DE CLORETO DE SODIO EQUIPLEX,2028-06-30
SOLUGEL,2027-03-31
SOLUPREN,2027-10-31
SOLUÇÃO DE ACÔNITO COMPOSTO KLEIN,2027-06-30
SOLUÇÃO DE BARYTA COMPOSTA KLEIN,2026-06-30
SOLUÇÃO DE CLORETO DE POTASSIO,2029-04-30
SOLUÇÃO DE CLORETO DE POTÁSSIO,2025-12-31
SOLUÇÃO DE CLORETO DE SODIO B.BRAUN,2029-12-31
SOLUÇÃO DE GLICOSE B. BRAUN,2029-12-31
SOLUÇÃO DE HYDRASTIS COMPOSTO,2028-09-30
SOLUÇÃO DE RINGER COM LACTATO DE SÓDIO,2029-10-31
SOLUÇÃO FISIOLÓGICA DE CLORETO DE SÓDIO,2028-02-29
SOLUÇÃO FISIOLÓGICA DE RINGER COM LACTATO,2029-04-30
SOLUÇÃO GLICOCLORETADA BASA,2025-07-31
SOLUÇÃO GLICOFISIOLÓGICA BEKER,2028-02-29
SOLUÇÃO GLICOFISIOLÓGICA EQUIPLEX,2028-06-30
SOLUÇÃO P/ DIÁLISE PERITONEAL,2026-11-30
SOLUÇÃO PARA DIÁLISE PERITONIAL COM GLICOSE,2027-11-30
SOLUÇÃO RINGER SIMPLES EQUIPLEX,2028-06-30
SOMAFLEX AP,2026-12-31
SOMALGIN CARDIO,2028-02-29
SOMALIUM,2025-09-30
SOMATULINE AUTOGEL,2029-08-31
SOMAVERT,2030-04-30
SOMINEX,2030-02-28
SOMINEX COMPOSTO,2030-04-30
SOMPRAZ IV,2027-02-28
SONARIN,2028-07-31
SONEBON,2028-07-31
SONORIPAN,2026-03-31
SONOTABS,2025-12-31
SONOVUE,2028-09-30
SONRIDOR,2028-05-31
SONRIDOR CAF,2029-05-31
SONRISAL,2025-09-30
SOOLANTRA,2030-01-31
SOPHIR,2029-04-30
SORBITOL + MANITOL,2029-09-30
SORCAL,2026-08-31
SORINAN,2028-01-31
SORINE,2025-01-31
SORINE H,2025-04-30
SORISMA N,2027-10-31
"SORO ANTIARACNÍDICO (LOXOSCELES, PHONEUTRIA E TITYUS)",2028-02-29
SORO ANTIBOTROPICO (PENTAVALENTE),2027-08-31
SORO ANTIBOTRÓPICO LAQUÉTICO,2027-06-30
SORO ANTIBOTRÓPICO-LAQUÉTICO,2028-02-29
SORO ANTIBOTRÓPICO/CROTÁLICO,2025-08-31
SORO ANTIBOTRÓPICO/LAQUÉTICO,2025-08-31
SORO ANTIBOTULINICO E,2025-11-30
SORO ANTIBOTULÍNICO AB,2027-12-31
SORO ANTIDIFTERICO,2028-02-29
SORO ANTILATRODÉCTICO,2027-06-30
SORO ANTILONÔMICO,2028-01-31
SORO ANTILOXOSCELICO,2027-07-31
SORO ANTIRRÁBICO,2027-09-30
SOROLIV HIPERTÔNICO,2025-10-31
SOSSEG,2030-08-31
SOTAHEXAL,2026-02-28
SOTRET,2026-05-31
SOVALDI,2025-03-31
SOYFEMME,2028-04-30
SOYNATI,2026-01-31
SPARK,2029-10-31
SPASCUPREEL,2028-02-29
SPASMEX,2030-07-31
SPECDERA,2029-04-30
SPECTOFLUX,2028-05-31
SPECTOLAB BALSAMICO,2029-11-30
SPECTOLAB EXP,2029-12-31
SPECTRILA,2029-01-31
SPIDUFEN,2026-08-31
SPINRAZA,2027-08-31
SPIOLTO,2029-05-31
SPIRIVA RESPIMAT,2027-06-30
SPLENDIL,2027-09-30
SPORANOX,2025-01-31
SPRAVATO,2030-11-30
SPRYCEL,2027-12-31
SS WHITE 100,2028-06-30
STABIL,2027-04-30
STABLON,2027-03-31
STAMICIS,2029-05-31
STANGLIT,2027-09-30
STARFOR C,2025-04-30
STARLIX,2025-06-30
STAVIGILE,2028-02-29
STEATON,2028-08-31
STELARA,2029-10-31
STELAZINE,2029-06-30
STELE,2026-03-31
STIEFCORTIL,2025-01-31
STILAMIN,2028-03-31
STILGRIP,2029-11-30
STILL,2025-01-31
STILRAM,2022-04-30
STIVARGA,2025-12-31
STODAL,2025-08-31
STOMALIV,2027-03-31
STOMEDINI,2029-09-30
STRENSIQ,2027-07-31
STREPSILS,2025-11-30
STRESSDORON,2029-12-31
STRIVERDI RESPIMAT,2029-05-31
STUB,2025-08-31
STUGERON,2029-10-31
SUALIV,2026-06-30
SUAVICID,2029-03-31
SUBTRAX,2029-09-30
SUCCINATO DE DESVENLAFAXINA MONOIDRATADA,2027-10-31
SUCCINATO DE SUMATRIPTANA,2025-08-31
SUCCINATO SODICO DE HIDROCORTISONA,2027-10-31
SUCCINATO SÓDICO DE METILPREDNISOLONA,2029-07-31
SUCCINIL COLIN,2026-04-30
SUCCITRAT,2028-09-30
SUCRAFILM,2029-07-31
SUGADIOZ,2031-09-30
SUGANON,2031-08-31
SUKHI,2029-07-31
SULBACTAM SÓDICO + AMPICILINA SÓDICA,2027-08-31
SULFAMETOXAZOL+TRIMETOPRIMA,2028-05-31
SULFATO DE ATAZANAVIR,2029-01-31
SULFATO DE ATROPINA,2026-07-31
SULFATO DE EFEDRINA,2028-02-29
SULFATO DE GLICOSAMINA,2029-10-31
SULFATO DE MAGNÉSIO,2029-10-31
SULFATO DE MAGNÉSIO HEPTAHIDRATADO,2025-10-31
SULFATO DE NEOMICINA,2028-07-31
SULFATO DE NEOMICINA +  BACITRACINA ZÍNCICA,2029-01-31
SULFATO DE ZINCO,2025-10-31
SULFAZINA,2028-02-29
SULFERBEL,2028-10-31
SULGLIC,2025-03-31
SUMAXPRO,2029-08-31
SUMMAIR,2023-09-30
SUPERHIST PARACETAMOL,2027-12-31
SUPLEVIT C FOR,2028-03-31
SUPLEVIT C PREVENT,2025-04-30
SUPLEVIT C ZINCO,2025-04-30
SUPRELLE,2028-05-31
SUPRENIQ,2028-05-31
SUPRIUM,2025-08-31
SURVANTA,2027-08-31
SUSTRATE,2026-10-31
SUTRIPTAN,2025-09-30
SUVVIA,2025-05-31
SVIR,2027-10-31
SVUDIN,2029-09-30
SYDEROTELOS,2022-04-30
SYGEN,2030-06-30
SYLETYV,2029-09-30
SYMBICORT,2025-09-30
SYMBICORT TURBUHALER,2026-01-31
SYMDEKO,2023-01-31
SYMPTA,2028-10-31
SYMTUZA®,2030-09-30
SYNFLORIX,2029-06-30
SYNTOCINON,2029-10-31
SYTOC,2029-05-31
SÉDATIF PC,2029-03-31
SÍLIBOM,2025-10-31
TABRECTA,2024-06-30
TACE,2031-02-28
TACFEN,2028-08-31
TACHOSIL,2029-12-31
TACROFORT,2029-10-31
TACROLIL,2026-05-31
TACROZ,2025-04-30
TADA,2025-02-28
TAFINLAR,2026-01-31
TAGAMET,2027-09-30
TAGDOR,2031-08-31
TAGRISSO,2026-12-31
TAKIL,2026-03-31
TALCO ALÍVIO,2025-09-30
TALERC,2026-11-30
TALTZ,2027-12-31
TAM,2029-10-31
TAMAFLORA,2025-08-31
TAMARINE,2030-04-30
TAMBELLA,2029-11-30
TAMIFLU,2025-01-31
TAMSULON,2028-01-31
TANACETO EC,2027-03-31
TANAKAN,2028-02-29
TANDENE,2028-06-30
TANDRIFLAN,2029-05-31
TANDRILAX,2025-10-31
TANISEA,2027-03-31
TANSUDART,2031-03-31
TANTIN,2026-10-31
TAPAZOL,2025-04-30
TARCEVA,2026-04-30
TARFIC,2026-10-31
TARFLEX,2026-03-31
TARGIN,2028-09-30
TARGIVIT,2025-07-31
TARGUS,2027-01-31
TARTARATO DE BRIMONIDINA + MALEATO DE TIMOLOL,2026-07-31
TARTARATO DE BRIMONIDINA+MALEATO DE TIMOLOL,2028-07-31
TARVEXOL,2025-09-30
TASIGNA,2029-01-31
TASULIL,2027-02-28
TAT,2030-06-30
TAXELINA,2027-04-30
TAXILAN,2025-01-31
TAXOFEN,2029-11-30
TAXOL,2028-07-31
TAZOCIN,2026-11-30
TAZOMAZ,2029-05-31
TAZPEN,2027-09-30
TEARFILM,2031-06-30
TEBBE,2029-04-30
TECENTRIQ,2027-10-31
TECFIDERA,2025-04-30
TECNID,2026-07-31
TECNOCRIS,2026-11-30
TECNOMET,2029-10-31
TECNOTECAN,2025-12-31
TECPAR TRASTUZUMABE,2028-12-31
TECPLAS,2029-03-31
TECTA,2025-12-31
TEDEAGA,2028-05-31
TEFIN,2026-08-31
TEFLAN,2028-12-31
TEFLUT,2025-10-31
TEGAN,2026-02-28
TEGELINE,2026-07-31
TEGRETARD,2025-01-31
TEGRETOL,2028-12-31
TEGREZIN,2025-11-30
TEGSEDI,2024-10-31
TEICONIN,2026-09-30
TEICOSTON,2029-02-28
TEIPLAN,2027-02-28
TEKZOR,2026-07-31
TELEBRIX 30 MEGLUMINA,2026-08-31
TELEBRIX 35,2026-06-30
TELEBRIX CORONAR,2026-07-31
TELEBRIX HYSTERO,2026-07-31
TELMA,2027-08-31
TELMIGRAN,2027-01-31
TELMIGRAN HCT,2028-03-31
TELMISART,2027-07-31
TELOL,2028-09-30
TELOL C,2027-04-30
TELOZAM,2030-11-30
TELZIR,2025-12-31
TEMODAL,2027-11-30
TEMOLIDA,2025-04-30
TEMOZOD,2025-07-31
TENAG,2026-09-30
TENAVIT,2026-06-30
TENLOPIN,2026-05-31
TENOFTAL,2025-06-30
TENOLON,2025-05-31
TENOXIL,2025-06-30
TENSIOVAL,2029-06-30
TENSURIL,2029-10-31
TEOLONG,2025-10-31
TEORO,2029-02-28
TEPEEX,2028-09-30
TEPEMEN,2029-01-31
TEPEV,2027-06-30
TEPMETKO,2024-06-30
TEQUEBIR,2029-09-30
TERBUTIL,2029-12-31
TERCONAZOL,2029-04-30
TERICIN AT,2029-12-31
TERIZIDEX,2025-02-28
TERMOL,2029-02-28
TERMOMED IBUP,2030-07-31
TERMOPRIN,2026-02-28
TERNASIL,2028-01-31
TEROLAC,2025-06-30
TEROQUATRO,2031-04-30
TERRAMICINA,2024-02-29
TERSOCOR HCT,2026-08-31
TESTE CA 29298,2028-03-31
TESTE CLOEN,2025-01-31
TESTE VENCIMENTO,2030-01-31
TETANOGAMMA,2030-03-31
TETRACICLINA + ANFOTERICINA B,2026-03-31
TETRACLIN,2029-11-30
TETRADERM,2027-09-30
TETRALYSAL,2029-01-31
TETRAMED,2026-04-30
TEUBILIV,2026-07-31
TEUCARBA,2026-02-28
TEUCEF,2027-02-28
TEUCIPROX,2026-03-31
TEUDOM,2031-03-31
TEULENN,2030-08-31
TEUMIB,2026-05-31
TEUPANTOL,2028-01-31
TEUPLAFEC,2026-02-28
TEUSIL,2026-01-31
TEUTOFORMIN,2025-05-31
TEUTOMICIN,2028-06-30
TEUTOVIT E,2025-01-31
TEUTOZOL,2026-03-31
TEUTRAZI,2026-02-28
TEUVART,2029-04-30
TEVABLEO,2022-10-31
TEVACARBO,2028-02-29
TEVAETOPO,2022-12-31
TEVAFOLIN,2023-05-31
TEVAGRASTIM,2030-02-28
TEVAMETHO,2027-05-31
TEVAOXALI,2027-08-31
TEVAVINOR,2022-06-30
TEVAZI,2028-07-31
THEOGÓRICO SOBRAL,2028-12-31
THERAPSOR,2027-05-31
THIABEN,2027-11-30
THIABENA,2026-05-31
THIANAX,2026-05-31
THIOPENTAX,2029-02-28
THYMODERM,2025-06-30
THYMOGLOBULINE,2026-04-30
THYROGEN,2030-04-30
TIABENDAZOL,2026-10-31
TIADOL,2025-08-31
TIAG,2031-04-30
TIAPLEX,2026-08-31
TIBIAL,2026-05-31
TIBOCLIN,2027-01-31
TIENAM,2028-05-31
TIEPEM,2026-09-30
TILATIL,2026-01-31
TILENATI,2028-11-30
TILESTAL,2026-04-30
TILOGER,2027-01-31
TILOGRAN,2027-01-31
TILONAX,2026-09-30
TILOXICAN,2029-04-30
TILOXINEO,2029-02-28
TILUGEN,2029-07-31
TIMEOLATE,2027-02-28
TIMONEO,2028-02-29
TIMOPTOL,2026-06-30
TIMOSAN,2025-11-30
TIMOSOPT,2027-05-31
TIN-TEC,2023-02-28
TINDAMAS,2026-02-28
TININ,2027-06-30
TINODIN,2027-09-30
TINTURA DE CALÊNDULA YANTEN,2027-12-31
TINTURA DE ESPINHEIRA DIVINA COMPOSTA,2025-11-30
TINTURA DE JALAPA SOBRAL,2026-08-31
TINTURA DE MELISSA YANTEN,2027-12-31
TIOCONAZOL,2028-01-31
TIONAZEN,2027-03-31
TIORFAN,2025-12-31
